id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2017-193294,2017-11-09,000001,Vente,108000,82,,CHE DE LA SALADE PONSAN,8088,31400,31555,Toulouse,31,,,31555812AK0299,,,63,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.453126,43.567201
2017-193294,2017-11-09,000001,Vente,108000,82,,CHE DE LA SALADE PONSAN,8088,31400,31555,Toulouse,31,,,31555812AK0299,,,41,49.05,,,,,,,,,1,2,Appartement,46,2,,,,,,1.453126,43.567201
2017-193297,2017-10-30,000001,Vente en l'état futur d'achèvement,176000,56,,RTE DE LAUNAGUET,5096,31200,31555,Toulouse,31,,,31555830AO0013,,,53,,,,,,,,,,1,2,Appartement,37,2,,,,,,1.437958,43.630026
2017-193297,2017-10-30,000001,Vente en l'état futur d'achèvement,176000,56,,RTE DE LAUNAGUET,5096,31200,31555,Toulouse,31,,,31555830AO0013,,,22,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.437958,43.630026
2017-193301,2017-10-25,000001,Vente,128500,5,,RTE DE REVEL,7448,31400,31555,Toulouse,31,,,31555836AX0193,,,12,42.51,,,,,,,,,1,2,Appartement,42,2,,,,,,1.484715,43.578631
2017-193301,2017-10-25,000001,Vente,128500,5,,RTE DE REVEL,7448,31400,31555,Toulouse,31,,,31555836AX0193,,,40,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.484715,43.578631
2017-193303,2017-10-27,000001,Vente,70000,23,,RUE HELIOT,4112,31000,31555,Toulouse,31,,,31555822AB0581,,,8,19.19,,,,,,,,,1,2,Appartement,19,1,,,,,,1.449672,43.608042
2017-193304,2017-11-07,000001,Vente en l'état futur d'achèvement,169900,14,,IMP DE BARCELONE,0844,31000,31555,Toulouse,31,,,31555827AC0168,,,13,,,,,,,,,,1,2,Appartement,30,1,,,,,,1.422176,43.610604
2017-193304,2017-11-07,000001,Vente en l'état futur d'achèvement,169900,14,,IMP DE BARCELONE,0844,31000,31555,Toulouse,31,,,31555827AC0168,,,50,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.422176,43.610604
2017-193305,2017-11-08,000001,Vente en l'état futur d'achèvement,97800,,,,,,31555,Toulouse,31,,,31555815AC0374,,,7044,,,,,,,,,,1,,,,,,,,,,1.455674,43.599615
2017-193306,2017-10-24,000001,Vente,485000,40,,RTE DE BLAGNAC,1180,31200,31555,Toulouse,31,,,31555801AC0219,,,,,,,,,,,,,0,1,Maison,154,7,S,sols,,,520,1.413268,43.61288
2017-193308,2017-10-23,000001,Vente,109000,8,,RUE DEVILLE,2644,31000,31555,Toulouse,31,,,31555826AD0169,,,12,20.41,13,,,,,,,,2,2,Appartement,21,1,,,,,,1.439372,43.60619
2017-193309,2017-11-16,000001,Vente en l'état futur d'achèvement,78000,52,,ALL DE GRAND SELVE,3980,31200,31555,Toulouse,31,,,31555831BE0392,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,13,1.450321,43.648101
2017-193309,2017-11-16,000001,Vente en l'état futur d'achèvement,78000,52,,ALL DE GRAND SELVE,3980,31200,31555,Toulouse,31,,,31555831BE0393,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,13,1.450351,43.648117
2017-193309,2017-11-16,000001,Vente en l'état futur d'achèvement,78000,52,,ALL DE GRAND SELVE,3980,31200,31555,Toulouse,31,,,31555831BE0394,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,13,1.450376,43.648131
2017-193309,2017-11-16,000001,Vente en l'état futur d'achèvement,78000,52,,ALL DE GRAND SELVE,3980,31200,31555,Toulouse,31,,,31555831BE0395,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,13,1.450401,43.648145
2017-193309,2017-11-16,000001,Vente en l'état futur d'achèvement,78000,52,,ALL DE GRAND SELVE,3980,31200,31555,Toulouse,31,,,31555831BE0396,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,13,1.450425,43.648158
2017-193309,2017-11-16,000001,Vente en l'état futur d'achèvement,78000,52,,ALL DE GRAND SELVE,3980,31200,31555,Toulouse,31,,,31555831BE0397,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,13,1.45045,43.648172
2017-193309,2017-11-16,000001,Vente en l'état futur d'achèvement,78000,52,,ALL DE GRAND SELVE,3980,31200,31555,Toulouse,31,,,31555831BE0398,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,13,1.450475,43.648185
2017-193309,2017-11-16,000001,Vente en l'état futur d'achèvement,78000,52,,ALL DE GRAND SELVE,3980,31200,31555,Toulouse,31,,,31555831BE0399,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,14,1.450502,43.6482
2017-193309,2017-11-16,000001,Vente en l'état futur d'achèvement,78000,52,,ALL DE GRAND SELVE,3980,31200,31555,Toulouse,31,,,31555831BE0400,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,17,1.450545,43.648235
2017-193309,2017-11-16,000001,Vente en l'état futur d'achèvement,78000,52,,ALL DE GRAND SELVE,3980,31200,31555,Toulouse,31,,,31555831BE0401,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,17,1.450592,43.648249
2017-193309,2017-11-16,000001,Vente en l'état futur d'achèvement,78000,52,,ALL DE GRAND SELVE,3980,31200,31555,Toulouse,31,,,31555831BE0402,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,13,1.450607,43.648269
2017-193309,2017-11-16,000001,Vente en l'état futur d'achèvement,78000,52,,ALL DE GRAND SELVE,3980,31200,31555,Toulouse,31,,,31555831BE0403,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,13,1.450632,43.648282
2017-193309,2017-11-16,000001,Vente en l'état futur d'achèvement,78000,52,,ALL DE GRAND SELVE,3980,31200,31555,Toulouse,31,,,31555831BE0404,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,13,1.450657,43.648296
2017-193309,2017-11-16,000001,Vente en l'état futur d'achèvement,78000,52,,ALL DE GRAND SELVE,3980,31200,31555,Toulouse,31,,,31555831BE0405,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,13,1.450403,43.648022
2017-193309,2017-11-16,000001,Vente en l'état futur d'achèvement,78000,52,,ALL DE GRAND SELVE,3980,31200,31555,Toulouse,31,,,31555831BE0406,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,13,1.450433,43.648038
2017-193309,2017-11-16,000001,Vente en l'état futur d'achèvement,78000,52,,ALL DE GRAND SELVE,3980,31200,31555,Toulouse,31,,,31555831BE0407,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,13,1.450458,43.648052
2017-193309,2017-11-16,000001,Vente en l'état futur d'achèvement,78000,52,,ALL DE GRAND SELVE,3980,31200,31555,Toulouse,31,,,31555831BE0408,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,13,1.450483,43.648065
2017-193309,2017-11-16,000001,Vente en l'état futur d'achèvement,78000,52,,ALL DE GRAND SELVE,3980,31200,31555,Toulouse,31,,,31555831BE0409,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,13,1.450507,43.648079
2017-193309,2017-11-16,000001,Vente en l'état futur d'achèvement,78000,52,,ALL DE GRAND SELVE,3980,31200,31555,Toulouse,31,,,31555831BE0410,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,13,1.450532,43.648092
2017-193309,2017-11-16,000001,Vente en l'état futur d'achèvement,78000,52,,ALL DE GRAND SELVE,3980,31200,31555,Toulouse,31,,,31555831BE0411,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,13,1.450557,43.648106
2017-193309,2017-11-16,000001,Vente en l'état futur d'achèvement,78000,52,,ALL DE GRAND SELVE,3980,31200,31555,Toulouse,31,,,31555831BE0412,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,13,1.450582,43.648119
2017-193309,2017-11-16,000001,Vente en l'état futur d'achèvement,78000,52,,ALL DE GRAND SELVE,3980,31200,31555,Toulouse,31,,,31555831BE0413,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,17,1.450627,43.648155
2017-193309,2017-11-16,000001,Vente en l'état futur d'achèvement,78000,52,,ALL DE GRAND SELVE,3980,31200,31555,Toulouse,31,,,31555831BE0414,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,17,1.450674,43.64817
2017-193309,2017-11-16,000001,Vente en l'état futur d'achèvement,78000,52,,ALL DE GRAND SELVE,3980,31200,31555,Toulouse,31,,,31555831BE0415,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,13,1.450689,43.648189
2017-193309,2017-11-16,000001,Vente en l'état futur d'achèvement,78000,52,,ALL DE GRAND SELVE,3980,31200,31555,Toulouse,31,,,31555831BE0416,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,13,1.450714,43.648203
2017-193309,2017-11-16,000001,Vente en l'état futur d'achèvement,78000,52,,ALL DE GRAND SELVE,3980,31200,31555,Toulouse,31,,,31555831BE0417,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,13,1.450739,43.648217
2017-193310,2017-11-16,000001,Vente,118000,13,,RUE DU COLONEL DRIANT,2196,31400,31555,Toulouse,31,,,31555812AC0449,,,142,43.59,151,,,,,,,,2,2,Appartement,44,2,,,,,,1.445456,43.583107
2017-193311,2017-10-25,000001,Vente,97000,172,,AV DE LA GLOIRE,3940,31500,31555,Toulouse,31,,,31555835AH0467,,,13,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.474277,43.606116
2017-193311,2017-10-25,000001,Vente,97000,172,,AV DE LA GLOIRE,3940,31500,31555,Toulouse,31,,,31555835AH0467,,,310,41.66,330,,,,,,,,2,2,Appartement,48,2,,,,,,1.474277,43.606116
2017-193313,2017-10-26,000001,Vente,268400,9,,AV JEAN GONORD,4593,31500,31555,Toulouse,31,,,31555836AE0066,,,25,12.68,4,11.15,5,,7,8,,,4,4,Local industriel. commercial ou assimilé,96,0,,,,,,1.489824,43.588914
2017-193315,2017-10-30,000001,Vente en l'état futur d'achèvement,224990,201,,RTE D'ALBI,0124,31200,31555,Toulouse,31,,,31555831AI0082,,,12,63.23,,,,,,,,,1,2,Appartement,63,3,,,,,,1.466551,43.641687
2017-193318,2017-11-13,000001,Vente,5000,16,,RUE ST PAPOUL,7940,31000,31555,Toulouse,31,,,31555823AC0397,,,13,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.446647,43.613293
2017-193320,2017-11-13,000001,Vente,115000,17,,BD GRIFFOUL DORVAL,4020,31400,31555,Toulouse,31,,,31555809AC0037,,,22,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.459429,43.592289
2017-193320,2017-11-13,000001,Vente,115000,17,,BD GRIFFOUL DORVAL,4020,31400,31555,Toulouse,31,,,31555809AC0037,,,6,48.72,,,,,,,,,1,2,Appartement,48,2,,,,,,1.459429,43.592289
2017-193322,2017-10-25,000001,Vente,94400,52,,RUE PARGAMINIERES,6540,31000,31555,Toulouse,31,,,31555826AE0079,,,18,18.95,,,,,,,,,1,2,Appartement,19,1,,,,,,1.439478,43.604693
2017-193322,2017-10-25,000001,Vente,94400,52,,RUE PARGAMINIERES,6540,31000,31555,Toulouse,31,,,31555826AE0079,,,45,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.439478,43.604693
2017-193323,2017-11-13,000001,Vente,126500,18,,CHE DE LA BOURDETTE,1356,31400,31555,Toulouse,31,,,31555839AK0103,,,25,32.34,,,,,,,,,1,2,Appartement,33,2,,,,,,1.464009,43.555281
2017-193323,2017-11-13,000001,Vente,126500,18,,CHE DE LA BOURDETTE,1356,31400,31555,Toulouse,31,,,31555839AK0103,,,68,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.464009,43.555281
2017-193324,2017-11-10,000001,Vente,323000,42,B,RUE HONORE DE BALZAC,4252,31200,31555,Toulouse,31,,,31555802AB0338,,,,,,,,,,,,,0,1,Maison,119,5,S,sols,,,206,1.432002,43.621013
2017-193325,2017-11-14,000001,Vente,98700,12,,AV FREDERIC ESTEBE,3576,31200,31555,Toulouse,31,,,31555803AE0242,,,1,56.58,,,,,,,,,1,2,Appartement,52,2,,,,,,1.437061,43.618774
2017-193326,2017-11-15,000001,Vente,79000,11,,CHE DU LAPIN,5016,31200,31555,Toulouse,31,,,31555830AX0268,,,146,43.23,,,,,,,,,1,2,Appartement,47,2,,,,,,1.431763,43.653648
2017-193326,2017-11-15,000001,Vente,79000,11,,CHE DU LAPIN,5016,31200,31555,Toulouse,31,,,31555830AX0268,,,181,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.431763,43.653648
2017-193328,2017-10-25,000001,Vente,130500,27,,RUE ANDRE VASSEUR,0328,31200,31555,Toulouse,31,,,31555833AP0080,,,422,,,,,,,,,,1,2,Appartement,63,3,,,,,,1.471923,43.635378
2017-193328,2017-10-25,000001,Vente,130500,27,,RUE ANDRE VASSEUR,0328,31200,31555,Toulouse,31,,,31555833AP0080,,,462,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.471923,43.635378
2017-193329,2017-11-03,000001,Vente,400000,19,,ALL DE BRIENNE,1424,31000,31555,Toulouse,31,,,31555827AE0155,,,9,77.76,,,,,,,,,1,2,Appartement,77,3,,,,,,1.433072,43.604845
2017-193329,2017-11-03,000001,Vente,400000,19,,ALL DE BRIENNE,1424,31000,31555,Toulouse,31,,,31555827AE0155,,,118,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.433072,43.604845
2017-193330,2017-10-24,000001,Vente,380029,30,,RUE DU REMPART ST ETIENNE,7384,31000,31555,Toulouse,31,,,31555820AB0047,,,10,118.88,,,,,,,,,1,2,Appartement,123,5,,,,,,1.451062,43.602301
2017-193332,2017-10-30,000001,Vente,180000,11,,RUE JEAN PEGOT,4628,31500,31555,Toulouse,31,,,31555806AD0499,,,13,,,,,,,,,,1,2,Appartement,48,3,,,,,,1.456684,43.608375
2017-193332,2017-10-30,000001,Vente,180000,11,,RUE JEAN PEGOT,4628,31500,31555,Toulouse,31,,,31555806AD0499,,,18,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.456684,43.608375
2017-193333,2017-10-27,000001,Vente,310000,29,,IMP TROY,8620,31200,31555,Toulouse,31,,,31555803AE0507,,,,,,,,,,,,,0,1,Maison,82,3,S,sols,,,110,1.438292,43.61747
2017-193335,2017-10-27,000001,Vente,455000,52,,RUE BOULBONNE,1316,31000,31555,Toulouse,31,,,31555820AB0101,,,15,,,,,,,,,,1,2,Appartement,90,3,,,,,,1.447862,43.601544
2017-193337,2017-10-23,000001,Vente,95000,2,,RUE SAINT AUBIN,7712,31000,31555,Toulouse,31,,,31555821AC0442,,,9,18.73,,,,,,,,,1,2,Appartement,18,2,,,,,,1.452555,43.603463
2017-193338,2017-11-08,000001,Vente,110000,235,,RTE DE NARBONNE,6196,31400,31555,Toulouse,31,,,31555839AK0017,,,84,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.465027,43.556037
2017-193338,2017-11-08,000001,Vente,110000,235,,RTE DE NARBONNE,6196,31400,31555,Toulouse,31,,,31555839AK0017,,,4,,,,,,,,,,1,2,Appartement,32,2,,,,,,1.465027,43.556037
2017-193339,2017-10-27,000001,Vente,116210,24,,RUE BAYARD,0920,31000,31555,Toulouse,31,,,31555822AB0331,,,27,,,,,,,,,,1,2,Appartement,23,1,,,,,,1.44823,43.60894
2017-193340,2017-10-27,000001,Vente,218000,11,,RUE BERNARD MULE,1080,31400,31555,Toulouse,31,,,31555809AC0073,,,1098,61.73,,,,,,,,,1,2,Appartement,62,3,,,,,,1.457309,43.595759
2017-193340,2017-10-27,000001,Vente,218000,11,,RUE BERNARD MULE,1080,31400,31555,Toulouse,31,,,31555809AC0073,,,1210,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.457309,43.595759
2017-193341,2017-11-03,000001,Vente,150000,13,B,RUE EUGENE LOZES,3144,31500,31555,Toulouse,31,,,31555807AB0339,,,413,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.462524,43.605384
2017-193341,2017-11-03,000001,Vente,150000,13,B,RUE EUGENE LOZES,3144,31500,31555,Toulouse,31,,,31555807AB0339,,,42,,7,,,,,,,,2,2,Appartement,47,2,,,,,,1.462524,43.605384
2017-193342,2017-10-30,000001,Vente,126000,51,,RUE LOUIS VIGNES,5408,31200,31555,Toulouse,31,,,31555803AE0136,,,80,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.440234,43.619419
2017-193342,2017-10-30,000001,Vente,126000,51,,RUE LOUIS VIGNES,5408,31200,31555,Toulouse,31,,,31555803AE0136,,,19,,,,,,,,,,1,2,Appartement,42,2,,,,,,1.440234,43.619419
2017-193345,2017-11-03,000001,Vente,114500,177,,CHE LAPUJADE,5028,31200,31555,Toulouse,31,,,31555831AM0057,,,131,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.455834,43.631219
2017-193345,2017-11-03,000001,Vente,114500,177,,CHE LAPUJADE,5028,31200,31555,Toulouse,31,,,31555831AM0057,,,79,,,,,,,,,,1,2,Appartement,42,2,,,,,,1.455834,43.631219
2017-193346,2017-10-30,000001,Vente,228000,51,,BD DES MINIMES,5960,31200,31555,Toulouse,31,,,31555803AE0503,,,81,,9,,,,,,,,2,2,Appartement,70,4,,,,,,1.440218,43.616301
2017-193350,2017-11-07,000001,Vente,176792.5,5,,CHE DE DARDAGNA,2488,31400,31555,Toulouse,31,,,31555839BC0011,,,71,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.453762,43.557192
2017-193350,2017-11-07,000001,Vente,176792.5,5,,CHE DE DARDAGNA,2488,31400,31555,Toulouse,31,,,31555839BC0011,,,132,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.453762,43.557192
2017-193350,2017-11-07,000001,Vente,176792.5,5,,CHE DE DARDAGNA,2488,31400,31555,Toulouse,31,,,31555839BC0011,,,320,,,,,,,,,,1,2,Appartement,64,4,,,,,,1.453762,43.557192
2017-193351,2017-11-03,000001,Vente en l'état futur d'achèvement,216600,387,,RTE DE LAUNAGUET,5096,31200,31555,Toulouse,31,,,31555830AC0130,,,25,,,,,,,,,,1,2,Appartement,61,3,,,,,,1.439117,43.662225
2017-193351,2017-11-03,000001,Vente en l'état futur d'achèvement,216600,387,,RTE DE LAUNAGUET,5096,31200,31555,Toulouse,31,,,31555830AC0130,,,42,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.439117,43.662225
2017-193352,2017-11-06,000001,Vente en l'état futur d'achèvement,162200,387,,RTE DE LAUNAGUET,5096,31200,31555,Toulouse,31,,,31555830AC0130,,,75,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.439117,43.662225
2017-193352,2017-11-06,000001,Vente en l'état futur d'achèvement,162200,387,,RTE DE LAUNAGUET,5096,31200,31555,Toulouse,31,,,31555830AC0130,,,17,,,,,,,,,,1,2,Appartement,41,2,,,,,,1.439117,43.662225
2017-193354,2017-10-26,000001,Vente,129000,36,,BD D'ARCOLE,0428,31000,31555,Toulouse,31,,,31555823AB0829,,,3,,,,,,,,,,1,2,Appartement,38,2,,,,,,1.440443,43.611589
2017-193355,2017-10-27,000001,Vente en l'état futur d'achèvement,109700,,,,,,31555,Toulouse,31,,,31555801AD0140,,,2101,,,,,,,,,,1,,,,,,,,,,1.420114,43.612198
2017-193357,2017-10-31,000001,Vente en l'état futur d'achèvement,66800,,,,,,31555,Toulouse,31,,,31555815AC0374,,,6062,,,,,,,,,,1,,,,,,,,,,1.455674,43.599615
2017-193358,2017-10-26,000001,Vente en l'état futur d'achèvement,168100,,,,,,31555,Toulouse,31,,,31555801AD0140,,,2038,37.04,,,,,,,,,1,,,,,,,,,,1.420114,43.612198
2017-193359,2017-10-27,000001,Vente en l'état futur d'achèvement,107800,,,,,,31555,Toulouse,31,,,31555801AD0140,,,2107,20.86,,,,,,,,,1,,,,,,,,,,1.420114,43.612198
2017-193362,2017-10-26,000001,Vente,222150,1,,ALL LIMAYRAC,5273,31500,31555,Toulouse,31,,,31555836BE0112,,,6,67.15,,,,,,,,,1,2,Appartement,65,3,,,,,,1.489113,43.588718
2017-193362,2017-10-26,000001,Vente,222150,1,,ALL LIMAYRAC,5273,31500,31555,Toulouse,31,,,31555836BE0112,,,82,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.489113,43.588718
2017-193363,2017-10-26,000001,Vente,230500,8,,RUE DES GALLOIS,3688,31400,31555,Toulouse,31,,,31555813AB0639,,,1060,56.7,,,,,,,,,1,2,Appartement,56,2,,,,,,1.442752,43.589213
2017-193363,2017-10-26,000001,Vente,230500,8,,RUE DES GALLOIS,3688,31400,31555,Toulouse,31,,,31555813AB0639,,,2316,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.442752,43.589213
2017-193364,2017-10-31,000001,Vente,556000,17,B,RUE DE LA JALOUSIE,4440,31200,31555,Toulouse,31,,,31555831AL0082,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,41,1.461219,43.631944
2017-193364,2017-10-31,000001,Vente,556000,17,B,RUE DE LA JALOUSIE,4440,31200,31555,Toulouse,31,,,31555831AL0359,,,,,,,,,,,,,0,1,Maison,116,5,S,sols,,,431,1.461212,43.631947
2017-193364,2017-10-31,000001,Vente,556000,17,B,RUE DE LA JALOUSIE,4440,31200,31555,Toulouse,31,,,31555831AL0361,,,,,,,,,,,,,0,,,,,T,terres,,,141,1.46112,43.63222
2017-193367,2017-10-10,000001,Vente,273000,25,,RUE FABAS,3168,31200,31555,Toulouse,31,,,31555831BC0580,,,,,,,,,,,,,0,1,Maison,85,4,AB,terrains a bâtir,,,562,1.445015,43.648906
2017-193369,2017-10-27,000001,Vente en l'état futur d'achèvement,168000,,,,,,31555,Toulouse,31,,,31555812AH0181,,,3061,,,,,,,,,,1,,,,,,,,,,1.443123,43.576834
2017-193369,2017-10-27,000001,Vente en l'état futur d'achèvement,168000,,,,,,31555,Toulouse,31,,,31555812AH0181,,,3189,,,,,,,,,,1,,,,,,,,,,1.443123,43.576834
2017-193370,2017-10-26,000001,Vente,178000,74,B,RUE ST ROCH,7968,31400,31555,Toulouse,31,,,31555812AH0025,,2,,,,,,,,,,,0,,,,,,,,,,1.447529,43.578295
2017-193372,2017-10-31,000001,Vente,210000,42,,BD DE SUISSE,8336,31200,31555,Toulouse,31,,,31555801AD0398,,,268,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.42108,43.613943
2017-193372,2017-10-31,000001,Vente,210000,5,,RUE ANNA POLITKOVSKAIA,0361,31200,31555,Toulouse,31,,,31555801AD0398,,,57,,,,,,,,,,1,2,Appartement,72,3,,,,,,1.42108,43.613943
2017-193373,2017-10-27,000001,Vente,246200,96,,AV DE LESPINET,5196,31400,31555,Toulouse,31,,,31555837AC0099,,,14,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.466355,43.579736
2017-193373,2017-10-27,000001,Vente,246200,96,,AV DE LESPINET,5196,31400,31555,Toulouse,31,,,31555837AC0099,,,30,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.466355,43.579736
2017-193373,2017-10-27,000001,Vente,246200,96,,AV DE LESPINET,5196,31400,31555,Toulouse,31,,,31555837AC0099,,,8,87.03,,,,,,,,,1,2,Appartement,87,4,,,,,,1.466355,43.579736
2017-193375,2017-10-31,000001,Vente en l'état futur d'achèvement,161000,82,B,CHE DE LANUSSE,5008,31200,31555,Toulouse,31,,,31555831AK0125,,,9,,,,,,,,,,1,2,Appartement,30,2,,,,,,1.458613,43.635849
2017-193375,2017-10-31,000001,Vente en l'état futur d'achèvement,161000,82,B,CHE DE LANUSSE,5008,31200,31555,Toulouse,31,,,31555831AK0125,,,27,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.458613,43.635849
2017-193378,2017-11-03,000001,Vente,223700,3,,RUE DES BOUQUETINS,1339,31200,31555,Toulouse,31,,,31555831AZ0397,,,6,,,,,,,,,,1,1,Maison,91,4,,,,,,1.445797,43.641079
2017-193381,2017-11-06,000001,Vente,265000,44,,RUE CLAIRE PAUILHAC,2076,31000,31555,Toulouse,31,,,31555823AB0326,,,4,47.59,8,,9,,,,,,3,2,Appartement,45,2,,,,,,1.443018,43.612697
2017-193382,2017-09-15,000001,Vente,137500,111,,RUE DES TROENES,8588,31200,31555,Toulouse,31,,,31555829AN0369,,,109,,,,,,,,,,1,2,Appartement,46,2,,,,,,1.412779,43.620683
2017-193382,2017-09-15,000001,Vente,137500,111,,RUE DES TROENES,8588,31200,31555,Toulouse,31,,,31555829AN0369,,,76,45.67,,,,,,,,,1,3,Dépendance,,0,,,,,,1.412779,43.620683
2017-193384,2017-10-31,000001,Vente,99000,16,,BD RIQUET,7488,31000,31555,Toulouse,31,,,31555821AC0352,,,144,21.57,,,,,,,,,1,2,Appartement,20,1,,,,,,1.456351,43.60427
2017-193385,2017-11-14,000001,Vente,410000,5,,RUE YVES PREPOGNOT,8976,31200,31555,Toulouse,31,,,31555831AL0138,,,,,,,,,,,,,0,1,Maison,130,6,S,sols,,,219,1.462583,43.634026
2017-193386,2017-11-07,000001,Vente en l'état futur d'achèvement,184460,41,,CHE ROQUES,7612,31200,31555,Toulouse,31,,,31555829BS0094,,,107,,5,,,,,,,,2,2,Appartement,44,2,,,,,,1.407954,43.623794
2017-193386,2017-11-07,000001,Vente en l'état futur d'achèvement,184460,41,,CHE ROQUES,7612,31200,31555,Toulouse,31,,,31555829BS0094,,,201,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.407954,43.623794
2017-193387,2017-10-31,000001,Vente,90000,135,,CHE DE LA SALADE PONSAN,8088,31400,31555,Toulouse,31,,,31555839AC0181,,,377,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.449818,43.568882
2017-193387,2017-10-31,000001,Vente,90000,135,,CHE DE LA SALADE PONSAN,8088,31400,31555,Toulouse,31,,,31555839AC0181,,,331,37.42,336,,,,,,,,2,2,Appartement,36,1,,,,,,1.449818,43.568882
2017-193388,2017-11-06,000001,Vente,64800,37,,RUE PHARAON,6836,31000,31555,Toulouse,31,,,31555816AB0224,,,10,13.99,11,,,,,,,,2,2,Appartement,24,2,,,,,,1.444063,43.596665
2017-193389,2017-10-27,000001,Vente,365000,27,,RUE DES BUISSONNETS,1460,31400,31555,Toulouse,31,,,31555837AD0080,,,,,,,,,,,,,0,1,Maison,95,5,S,sols,,,526,1.473211,43.582133
2017-193390,2017-11-17,000001,Vente,71500,11,,RUE FRANCOIS OULIE,3532,31500,31555,Toulouse,31,,,31555835AH0466,,,2,30.44,,,,,,,,,1,2,Appartement,30,1,,,,,,1.474154,43.605397
2017-193390,2017-11-17,000001,Vente,71500,11,,RUE FRANCOIS OULIE,3532,31500,31555,Toulouse,31,,,31555835AH0466,,,59,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.474154,43.605397
2017-193392,2017-11-03,000001,Vente,302584.5,64,,RUE DE LA CONCORDE,2256,31000,31555,Toulouse,31,,,31555823AC0399,,,11,,16,,6,56.74,,,,,3,2,Appartement,60,3,,,,,,1.446508,43.613274
2017-193393,2017-10-27,000001,Vente,160500,24,,RUE ANTOINE COURTHIEU,0376,31500,31555,Toulouse,31,,,31555807AC0360,,,30,,32,86.76,,,,,,,2,2,Appartement,88,3,,,,,,1.470873,43.604449
